Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 1.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 4.037280 	 TrialNumber 	 1 	 TrialTime 	 4.039562 	 ImageNumber 	 2 	 Dot 	 No 	 StimulusOn 	 4.186313 	 StimulusOff 	 4.702974 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 21.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 400.754591 	 TrialNumber 	 13 	 TrialTime 	 410.402048 	 ImageNumber 	 6 	 Dot 	 No 	 StimulusOn 	 410.434503 	 StimulusOff 	 410.951143 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 21.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 400.754591 	 TrialNumber 	 14 	 TrialTime 	 410.951966 	 ImageNumber 	 2 	 Dot 	 No 	 StimulusOn 	 410.984483 	 StimulusOff 	 411.501158 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 21.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 400.754591 	 TrialNumber 	 15 	 TrialTime 	 411.502131 	 ImageNumber 	 8 	 Dot 	 No 	 StimulusOn 	 411.534479 	 StimulusOff 	 412.051130 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 21.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 400.754591 	 TrialNumber 	 16 	 TrialTime 	 412.052084 	 ImageNumber 	 12 	 Dot 	 Yes 	 StimulusOn 	 412.084463 	 StimulusOff 	 412.601125 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 21.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 400.754591 	 TrialNumber 	 17 	 TrialTime 	 412.603791 	 ImageNumber 	 10 	 Dot 	 No 	 StimulusOn 	 412.634428 	 StimulusOff 	 413.151136 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 21.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 400.754591 	 TrialNumber 	 18 	 TrialTime 	 413.152192 	 ImageNumber 	 14 	 Dot 	 No 	 StimulusOn 	 413.184435 	 StimulusOff 	 413.701170 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 21.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 400.754591 	 TrialNumber 	 19 	 TrialTime 	 413.702478 	 ImageNumber 	 7 	 Dot 	 No 	 StimulusOn 	 413.734417 	 StimulusOff 	 414.251120 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 21.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 400.754591 	 TrialNumber 	 20 	 TrialTime 	 414.252140 	 ImageNumber 	 15 	 Dot 	 Yes 	 StimulusOn 	 414.284428 	 StimulusOff 	 414.801129 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 21.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 400.754591 	 TrialNumber 	 21 	 TrialTime 	 414.802031 	 ImageNumber 	 4 	 Dot 	 No 	 StimulusOn 	 414.834427 	 StimulusOff 	 415.351113 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 21.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 400.754591 	 TrialNumber 	 22 	 TrialTime 	 415.352115 	 ImageNumber 	 1 	 Dot 	 Yes 	 StimulusOn 	 415.384429 	 StimulusOff 	 415.901117 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 21.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 400.754591 	 TrialNumber 	 23 	 TrialTime 	 415.902977 	 ImageNumber 	 13 	 Dot 	 No 	 StimulusOn 	 415.934429 	 StimulusOff 	 416.451111 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 21.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 400.754591 	 TrialNumber 	 24 	 TrialTime 	 416.452047 	 ImageNumber 	 6 	 Dot 	 Yes 	 StimulusOn 	 416.484446 	 StimulusOff 	 417.001109 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 21.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 400.754591 	 TrialNumber 	 25 	 TrialTime 	 417.001971 	 ImageNumber 	 16 	 Dot 	 No 	 StimulusOn 	 417.034449 	 StimulusOff 	 417.551078 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 21.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 400.754591 	 TrialNumber 	 26 	 TrialTime 	 417.552021 	 ImageNumber 	 5 	 Dot 	 No 	 StimulusOn 	 417.584455 	 StimulusOff 	 418.101113 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 21.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 400.754591 	 TrialNumber 	 27 	 TrialTime 	 418.102013 	 ImageNumber 	 12 	 Dot 	 No 	 StimulusOn 	 418.134429 	 StimulusOff 	 418.651103 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 21.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 400.754591 	 TrialNumber 	 28 	 TrialTime 	 418.652165 	 ImageNumber 	 8 	 Dot 	 No 	 StimulusOn 	 418.684416 	 StimulusOff 	 419.201116 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 21.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 400.754591 	 TrialNumber 	 29 	 TrialTime 	 419.202101 	 ImageNumber 	 2 	 Dot 	 No 	 StimulusOn 	 419.234450 	 StimulusOff 	 419.751105 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 21.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 400.754591 	 TrialNumber 	 30 	 TrialTime 	 419.752386 	 ImageNumber 	 3 	 Dot 	 No 	 StimulusOn 	 419.784425 	 StimulusOff 	 420.301147 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 1 	 TrialTime 	 423.334849 	 ImageNumber 	 14 	 Dot 	 No 	 StimulusOn 	 423.367771 	 StimulusOff 	 423.884428 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 2 	 TrialTime 	 423.885365 	 ImageNumber 	 11 	 Dot 	 No 	 StimulusOn 	 423.917713 	 StimulusOff 	 424.434413 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 3 	 TrialTime 	 424.435318 	 ImageNumber 	 2 	 Dot 	 No 	 StimulusOn 	 424.467706 	 StimulusOff 	 424.984409 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 4 	 TrialTime 	 424.985276 	 ImageNumber 	 3 	 Dot 	 No 	 StimulusOn 	 425.017750 	 StimulusOff 	 425.534407 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 5 	 TrialTime 	 425.535343 	 ImageNumber 	 5 	 Dot 	 No 	 StimulusOn 	 425.567742 	 StimulusOff 	 426.084403 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 6 	 TrialTime 	 426.085946 	 ImageNumber 	 9 	 Dot 	 No 	 StimulusOn 	 426.117726 	 StimulusOff 	 426.634390 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 7 	 TrialTime 	 426.635447 	 ImageNumber 	 15 	 Dot 	 No 	 StimulusOn 	 426.667733 	 StimulusOff 	 427.184397 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 8 	 TrialTime 	 427.185328 	 ImageNumber 	 12 	 Dot 	 No 	 StimulusOn 	 427.217732 	 StimulusOff 	 427.734415 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 9 	 TrialTime 	 427.735460 	 ImageNumber 	 4 	 Dot 	 Yes 	 StimulusOn 	 427.767732 	 StimulusOff 	 428.284369 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 10 	 TrialTime 	 428.285359 	 ImageNumber 	 13 	 Dot 	 No 	 StimulusOn 	 428.317723 	 StimulusOff 	 428.834426 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 11 	 TrialTime 	 428.835484 	 ImageNumber 	 10 	 Dot 	 No 	 StimulusOn 	 428.867719 	 StimulusOff 	 429.384380 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 12 	 TrialTime 	 429.385233 	 ImageNumber 	 6 	 Dot 	 No 	 StimulusOn 	 429.417735 	 StimulusOff 	 429.934385 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 13 	 TrialTime 	 429.935293 	 ImageNumber 	 1 	 Dot 	 No 	 StimulusOn 	 429.967714 	 StimulusOff 	 430.484406 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 14 	 TrialTime 	 430.485403 	 ImageNumber 	 7 	 Dot 	 Yes 	 StimulusOn 	 430.517722 	 StimulusOff 	 431.034386 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 15 	 TrialTime 	 431.035529 	 ImageNumber 	 16 	 Dot 	 No 	 StimulusOn 	 431.067715 	 StimulusOff 	 431.584376 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 16 	 TrialTime 	 431.585359 	 ImageNumber 	 8 	 Dot 	 No 	 StimulusOn 	 431.634390 	 StimulusOff 	 432.151023 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 17 	 TrialTime 	 432.151980 	 ImageNumber 	 16 	 Dot 	 No 	 StimulusOn 	 432.184372 	 StimulusOff 	 432.701016 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 18 	 TrialTime 	 432.702013 	 ImageNumber 	 5 	 Dot 	 Yes 	 StimulusOn 	 432.734345 	 StimulusOff 	 433.251022 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 19 	 TrialTime 	 433.251918 	 ImageNumber 	 6 	 Dot 	 No 	 StimulusOn 	 433.301018 	 StimulusOff 	 433.817713 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 20 	 TrialTime 	 433.818750 	 ImageNumber 	 2 	 Dot 	 No 	 StimulusOn 	 433.851015 	 StimulusOff 	 434.367703 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 21 	 TrialTime 	 434.368679 	 ImageNumber 	 1 	 Dot 	 No 	 StimulusOn 	 434.401017 	 StimulusOff 	 434.917691 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 22 	 TrialTime 	 434.934354 	 ImageNumber 	 12 	 Dot 	 Yes 	 StimulusOn 	 434.967696 	 StimulusOff 	 435.484356 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 23 	 TrialTime 	 435.485379 	 ImageNumber 	 9 	 Dot 	 No 	 StimulusOn 	 435.517695 	 StimulusOff 	 436.034335 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 24 	 TrialTime 	 436.037435 	 ImageNumber 	 14 	 Dot 	 No 	 StimulusOn 	 436.084329 	 StimulusOff 	 436.601020 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 25 	 TrialTime 	 436.601985 	 ImageNumber 	 13 	 Dot 	 No 	 StimulusOn 	 436.634329 	 StimulusOff 	 437.151018 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 26 	 TrialTime 	 437.152121 	 ImageNumber 	 4 	 Dot 	 No 	 StimulusOn 	 437.184341 	 StimulusOff 	 437.700995 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 27 	 TrialTime 	 437.701881 	 ImageNumber 	 8 	 Dot 	 No 	 StimulusOn 	 437.734323 	 StimulusOff 	 438.251009 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 28 	 TrialTime 	 438.251987 	 ImageNumber 	 10 	 Dot 	 Yes 	 StimulusOn 	 438.284315 	 StimulusOff 	 438.801003 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 29 	 TrialTime 	 438.801926 	 ImageNumber 	 7 	 Dot 	 No 	 StimulusOn 	 438.834306 	 StimulusOff 	 439.351051 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 22.000000 	 BlockCondition 	 Colour 	 BlockTime 	 420.314932 	 TrialNumber 	 30 	 TrialTime 	 439.352136 	 ImageNumber 	 11 	 Dot 	 No 	 StimulusOn 	 439.384307 	 StimulusOff 	 439.901016 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 1 	 TrialTime 	 442.934775 	 ImageNumber 	 14 	 Dot 	 No 	 StimulusOn 	 442.967679 	 StimulusOff 	 443.484323 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 2 	 TrialTime 	 443.485387 	 ImageNumber 	 13 	 Dot 	 No 	 StimulusOn 	 443.517677 	 StimulusOff 	 444.034304 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 3 	 TrialTime 	 444.035441 	 ImageNumber 	 10 	 Dot 	 No 	 StimulusOn 	 444.067628 	 StimulusOff 	 444.584315 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 4 	 TrialTime 	 444.585925 	 ImageNumber 	 12 	 Dot 	 No 	 StimulusOn 	 444.617625 	 StimulusOff 	 445.134301 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 5 	 TrialTime 	 445.135203 	 ImageNumber 	 11 	 Dot 	 No 	 StimulusOn 	 445.167614 	 StimulusOff 	 445.684298 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 6 	 TrialTime 	 445.685285 	 ImageNumber 	 3 	 Dot 	 Yes 	 StimulusOn 	 445.717603 	 StimulusOff 	 446.234322 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 7 	 TrialTime 	 446.236218 	 ImageNumber 	 4 	 Dot 	 No 	 StimulusOn 	 446.267623 	 StimulusOff 	 446.784312 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 8 	 TrialTime 	 446.785287 	 ImageNumber 	 6 	 Dot 	 No 	 StimulusOn 	 446.817598 	 StimulusOff 	 447.334314 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 9 	 TrialTime 	 447.336155 	 ImageNumber 	 15 	 Dot 	 Yes 	 StimulusOn 	 447.367614 	 StimulusOff 	 447.884368 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 10 	 TrialTime 	 447.886302 	 ImageNumber 	 16 	 Dot 	 No 	 StimulusOn 	 447.917635 	 StimulusOff 	 448.434295 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 11 	 TrialTime 	 448.435355 	 ImageNumber 	 2 	 Dot 	 Yes 	 StimulusOn 	 448.467620 	 StimulusOff 	 448.984289 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 12 	 TrialTime 	 448.985159 	 ImageNumber 	 7 	 Dot 	 No 	 StimulusOn 	 449.017639 	 StimulusOff 	 449.534290 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 13 	 TrialTime 	 449.535231 	 ImageNumber 	 9 	 Dot 	 No 	 StimulusOn 	 449.567612 	 StimulusOff 	 450.084293 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 14 	 TrialTime 	 450.085319 	 ImageNumber 	 5 	 Dot 	 No 	 StimulusOn 	 450.117622 	 StimulusOff 	 450.634301 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 15 	 TrialTime 	 450.635292 	 ImageNumber 	 8 	 Dot 	 No 	 StimulusOn 	 450.667630 	 StimulusOff 	 451.184292 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 16 	 TrialTime 	 451.185198 	 ImageNumber 	 1 	 Dot 	 No 	 StimulusOn 	 451.217626 	 StimulusOff 	 451.734291 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 17 	 TrialTime 	 451.735361 	 ImageNumber 	 14 	 Dot 	 No 	 StimulusOn 	 451.767624 	 StimulusOff 	 452.284282 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 18 	 TrialTime 	 452.311894 	 ImageNumber 	 7 	 Dot 	 No 	 StimulusOn 	 452.350936 	 StimulusOff 	 452.867642 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 19 	 TrialTime 	 452.868560 	 ImageNumber 	 5 	 Dot 	 No 	 StimulusOn 	 452.900928 	 StimulusOff 	 453.417610 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 20 	 TrialTime 	 453.418533 	 ImageNumber 	 3 	 Dot 	 No 	 StimulusOn 	 453.450921 	 StimulusOff 	 453.967602 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 21 	 TrialTime 	 453.968537 	 ImageNumber 	 11 	 Dot 	 No 	 StimulusOn 	 454.000905 	 StimulusOff 	 454.517605 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 22 	 TrialTime 	 454.518662 	 ImageNumber 	 13 	 Dot 	 No 	 StimulusOn 	 454.550900 	 StimulusOff 	 455.067607 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 23 	 TrialTime 	 455.068713 	 ImageNumber 	 4 	 Dot 	 No 	 StimulusOn 	 455.100900 	 StimulusOff 	 455.617598 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 24 	 TrialTime 	 455.618723 	 ImageNumber 	 12 	 Dot 	 No 	 StimulusOn 	 455.650897 	 StimulusOff 	 456.167579 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 25 	 TrialTime 	 456.168630 	 ImageNumber 	 16 	 Dot 	 No 	 StimulusOn 	 456.200917 	 StimulusOff 	 456.717599 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 26 	 TrialTime 	 456.718537 	 ImageNumber 	 6 	 Dot 	 No 	 StimulusOn 	 456.750907 	 StimulusOff 	 457.267635 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 27 	 TrialTime 	 457.268884 	 ImageNumber 	 2 	 Dot 	 No 	 StimulusOn 	 457.300916 	 StimulusOff 	 457.817596 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 28 	 TrialTime 	 457.818852 	 ImageNumber 	 10 	 Dot 	 No 	 StimulusOn 	 457.850928 	 StimulusOff 	 458.367582 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 29 	 TrialTime 	 458.379328 	 ImageNumber 	 8 	 Dot 	 Yes 	 StimulusOn 	 458.417598 	 StimulusOff 	 458.934223 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 23.000000 	 BlockCondition 	 Greyscale 	 BlockTime 	 439.914649 	 TrialNumber 	 30 	 TrialTime 	 458.935138 	 ImageNumber 	 9 	 Dot 	 Yes 	 StimulusOn 	 458.967562 	 StimulusOff 	 459.484219 	 ButtonPressed 	 0.000000 	 
Subject 	 2 	 InitialTime 	 176609.368905 	 BlockNumber 	 24.000000 	 BlockCondition 	 Colour 	 BlockTime 	 459.499611 	 TrialNumber 	 1 	 TrialTime 	 462.534667 	 ImageNumber 	 8 	 Dot 	 No 	 StimulusOn 	 462.567596 	 StimulusOff 	 463.084245 	 ButtonPressed 	 0.000000 	 
